,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
334,Mutant187,"LET’S KEEP WORKING TO REPAIR THIS TIMELINE! https://t.co/qzHldjIuEB; https://t.co/TayFsrCmJL; @make5calls; Text “resist"" to 50409; @resistbot; #EndDigitalDivide",🇺🇸 ,4627,4289,81072,0,"Proof that if you hear or see something enough times, no matter how repulsive and obviously dangerous and bad for y… https://t.co/4yCMmCaqbR",[]
335,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,Stop Smoking...Hypnosis Makes It Easy! Call Mary Beth Lodge at 513-260-9061 for an appointment… https://t.co/ZSaRj8QdZz,[]
336,skeehner,Certified Hydration Specialist Xooma Worldwide. Mineral Rich Alkaline 9.9pH Water with X2O! Business Opportunity of a Lifetime http://www.MyXooma.com,USA,2134,1451,20083,1,Stop Smoking...Hypnosis Makes It Easy! Call Mary Beth Lodge at 513-260-9061 for an appointment… https://t.co/ZSaRj8QdZz,[]
337,DavidRBradley,"10X Trainer&Coach: @GrantCardone, Host: Cardone Solutions Podcast, Founder: @RichMansGym, Author: How To #StopSmoking Without Killing Anyone, Pronoun: Maniac","Morro Bay, CA",2938,6335,81716,0,"#StopSmoking This is how I did it, and if I can do it, so can you! 
 https://t.co/FUvXjjDCT7",['StopSmoking']
338,TootingVapers,"Vaping advocate, love Tooting! Personal views.",,245,53,337,0,The more you look at it vaping just makes sense. Follow the VApril advice and make the switch today! Find out more… https://t.co/esVVHzF9cE,[]
339,Anna_Saul1,I try and work with the positives,Norfolk UK,190,209,22805,0,"❤️             
The Totally Wicked Range - Mr Wicked's   

👉 What's your favourite flavour from the range?

⭐ Click… https://t.co/7UmLjr7KMt",[]
340,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,1,"❤️             
The Totally Wicked Range - Mr Wicked's   

👉 What's your favourite flavour from the range?

⭐ Click… https://t.co/7UmLjr7KMt",[]
341,jagadisha1,"Indian by heart and soul 🇮🇳 Proud Odia, IT Engg by Profession,Views are personal, RTs not endorsement... AK supporter , We need honest politics in 🇮🇳",USA 🇺🇸,332,130,3592,0,"Take care of your lungs we are under a crisis, please #StopSmoking avoid making your health vulnerable 🙏 https://t.co/42XHyUat4N",['StopSmoking']
342,Emanuelson8,"Management Eng.| 2018 SISU student,Chongqing | NewMedia,Finance&Innovation for Sport master | member #ContaminationLab | WG #BusinessInTransition @FrancescoEcon","Palermo, Sicily, Italy",447,164,1761,0,Con piacere seguirò questa iniziativa e spero che raggiunga risultati concreti così da poter essere presa da esempi… https://t.co/nXXhlFlSIc,[]
343,wbo16,"For Professional Counselling, Psychotherapy & Clinical Hypnotherapy For Mental & Emotional health & Well-being   (LBGT+ approved therapist available)",Surrey ,6087,8338,3546,0,"Stop Smoking Hypnotherapy
https://t.co/Eu0eQXuxfA
#Stopsmoking #Quitsmoking https://t.co/ivpEJom1FK","['Stopsmoking', 'Quitsmoking']"
344,AGHypnosis,"Fast Track #Hypnotherapist | 75,000+ clients |  Day clinics @ Coleraine, Ballymena, Omagh, Cookstown 
#WeightLoss #StopSmoking #Hypnotherapy #Phobias #YesYouCan","Belfast, Northern Ireland",156,191,115,0,"When you are afraid, do the thing you are afraid of and soon you will lose your fear of it.  

.
#StopSmoking#LoseW… https://t.co/xrU0gA6dqJ",[]
345,AukesTeam,Age UK East Sussex's Health Team site. - enhancing the quality of life of older people in East Sussex,East Sussex,195,163,3452,0,"RT @OneYouESussex: 🤑 Want to save £600 in 5 months? 🤑 https://t.co/tJ9yxadUeG

Join thousands of others and quit sm… https://t.co/HodxGRuPDq",[]
346,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"Stop Smoking. It Kills.
.
.
.

#nosmoking #quitsmoking #health #creativity #stopsmoking #notobacco #cigarette… https://t.co/ejkSswRiMR","['nosmoking', 'quitsmoking', 'health', 'creativity', 'stopsmoking', 'notobacco', 'cigarette', 'graphicdesign']"
347,nudots,creative | advertising | uniqueness,India,0,1,28,1,"Stop Smoking. It Kills.
.
.
.

#nosmoking #quitsmoking #health #creativity #stopsmoking #notobacco #cigarette… https://t.co/ejkSswRiMR","['nosmoking', 'quitsmoking', 'health', 'creativity', 'stopsmoking', 'notobacco', 'cigarette']"
348,fuming_Lives,"The best time to quit smoking was the day you started, the second-best time to quit is today.. 🚭",,10,10,25,0,"When I watch someone smoke a cigarette in a movie or tv show, it’s like watching a junkie shoot up. It’s repulsive… https://t.co/lskhPo6SWy",[]
349,Real_Greenhorn,Film Buff. Retweets random tweet.,Thoonga Nagaram,223,86,5003,0,Electrolyte imbalances can cause cardiac arrhythmias ( irregular heartbeat) resulting in sudden cardiac arrest whic… https://t.co/D20FC0aF5S,[]
350,AJstwitz,"Never too young to set an empire ,never too old to chase my dreams🍃❤️🍃
#LetGirlsLearn #MakeItHappen!  #DareMightyThings 💚",Dublin  ,89,416,22924,5,Electrolyte imbalances can cause cardiac arrhythmias ( irregular heartbeat) resulting in sudden cardiac arrest whic… https://t.co/D20FC0aF5S,[]
351,IAmHeartHealthy,Interventional Cardiologist @CIMSHospital; Alumnus @CMCVellore ; #RadialFirst ; #TAVR ; #IAmHeartHealthy ; #PatientsFirst ; #EvidenceBased ; #CHIP,"Ahmedabad, Gujarat, INDIA",105,641,727,0,What smoking does to your heart? #StopSmoking #HeartDisease #IAmHeartHealthy https://t.co/YWykmVykHX,"['StopSmoking', 'HeartDisease', 'IAmHeartHealthy']"
352,anuwin_18,"தகவல் தொழில்நுட்ப அணி, 
மாவட்ட ஒருங்கிணைப்பாளர்","Thiruvarur, Tamilnadu",2556,8360,179812,0,#NewZealand considers phasing out legal sale of #tobacco to those born after 2004 ! #StopSmoking #SmokingKills  https://t.co/LuEF65kotJ,"['NewZealand', 'tobacco', 'StopSmoking', 'SmokingKills']"
353,FCermak,"Actor, Director, Stand-Up Comedian, UCLA MFA. Known as 'Luke' from HBO's 'The Newsroom' and 'Wild in Blue'","Hollywood, Los Angeles",665,323,4497,0,Finally feel confident enough to say it... it’s been 15 days without a cigarette 🚬 -never going back #stopsmoking… https://t.co/KqO3nIJsqq,['stopsmoking']
354,COPD_research,A bot that retweets the tag #COPD Use the tag to reach out to followers. Own tweets may occur.,,7,3083,97946,0,"Smoking damages the lungs so it is especially risky to smoke if you have a respiratory disease.

#asthma… https://t.co/oR1KDUYOfM","['asthma', 'severeasthma', 'COPD']"
355,AsmabiBizkaia,Asociación de apoyo a personas afectadas por el asma de Bizkaia / Asmak kaltetutako pertsonei laguntzeko Bizkaiko elkartea,,1440,274,559,0,"Smoking damages the lungs so it is especially risky to smoke if you have a respiratory disease.

#asthma… https://t.co/oR1KDUYOfM","['asthma', 'severeasthma', 'COPD']"
356,aizuddinfaris_,UiTM Arau | Bachelor in Business Administration (Hons.) Fin | Suka Lompat.,"Madrid, Spain",495,315,35647,0,"Everyday with HYBRID make your smoking habit away. 

#Quitnow with HYRBID. 

#Quitnow
#stopsmoking
#HYBRID https://t.co/iscZlhgTY0","['Quitnow', 'Quitnow', 'stopsmoking', 'HYBRID']"
357,Anna_Saul1,I try and work with the positives,Norfolk UK,190,209,22805,0,"NEW REVIEW!

⭐⭐⭐⭐⭐

✅ At Totally Wicked we aim to bring the best value, best products and exceptional Customer Serv… https://t.co/BiglTd3xBa",[]
358,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,0,"❤️ Switz 3

👉 What's your favourite #VapeKit?

⭐ Click Link In The Bio ⭐

#TotallyWicked #Vape #Vaping #Vapelife… https://t.co/XSdmoFjhyq","['VapeKit', 'TotallyWicked', 'Vape', 'Vaping', 'Vapelife']"
359,ecigitesztek,"Active vaper who loves mods, RDAs and big clouds. Staring at muscle cars in his freetime and tries to satisfy his endless gadget obsession.","Budapest, Magyarország",97,2884,271918,0,"NEW REVIEW!

⭐⭐⭐⭐⭐

✅ At Totally Wicked we aim to bring the best value, best products and exceptional Customer Serv… https://t.co/BiglTd3xBa",[]
360,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"Rugby Nicotine Transdermal System Patch Steps 1, 2 &amp; 3 Read Description | eBay #rugby #Nicotine #TransdermalSystem… https://t.co/cL3XmQoWFJ","['rugby', 'Nicotine', 'TransdermalSystem', 'Patch']"
361,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"NEW REVIEW!

⭐⭐⭐⭐⭐

✅ At Totally Wicked we aim to bring the best value, best products and exceptional Customer Serv… https://t.co/BiglTd3xBa",[]
362,RajeshAnouar,"Work for Social Justice & Rights in Rem! Member DMK! 
Only Indian Constitution and Indian Courts can control me!
Don't follow me! I follow you!","Vellore, Tamil Nadu, INDIA",1095,136,5644,0,#NewZealand considers phasing out legal sale of #tobacco to those born after 2004 ! #StopSmoking #SmokingKills  https://t.co/LuEF65kotJ,"['NewZealand', 'tobacco', 'StopSmoking', 'SmokingKills']"
363,Kali_Marcum,Let's check out what's HOT on eBay this week!,Internet Mall,1818,1672,13710,1,"Rugby Nicotine Transdermal System Patch Steps 1, 2 &amp; 3 Read Description | eBay #rugby #Nicotine #TransdermalSystem… https://t.co/cL3XmQoWFJ","['rugby', 'Nicotine', 'TransdermalSystem']"
364,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,3,"NEW REVIEW!

⭐⭐⭐⭐⭐

✅ At Totally Wicked we aim to bring the best value, best products and exceptional Customer Serv… https://t.co/BiglTd3xBa",[]
365,Nithi_civil,"CIVIL ENGINEER
Vote for DMK 
DMK4TN 
MKS4CM",palladam,2603,1782,24322,0,#NewZealand considers phasing out legal sale of #tobacco to those born after 2004 ! #StopSmoking #SmokingKills  https://t.co/LuEF65kotJ,"['NewZealand', 'tobacco', 'StopSmoking', 'SmokingKills']"
366,Manikam43826271,யாதும் ஊரே யாவரும் கேளிர்,,1152,46,1662,0,#NewZealand considers phasing out legal sale of #tobacco to those born after 2004 ! #StopSmoking #SmokingKills  https://t.co/LuEF65kotJ,"['NewZealand', 'tobacco', 'StopSmoking', 'SmokingKills']"
367,RavanasuraD,"Follower of self respect movement, social justice advocate, learning to outgrow god, atheist, Good-humored ridicule of religions, Fourth generation DMKian",,2373,4559,42559,0,#NewZealand considers phasing out legal sale of #tobacco to those born after 2004 ! #StopSmoking #SmokingKills  https://t.co/LuEF65kotJ,"['NewZealand', 'tobacco', 'StopSmoking', 'SmokingKills']"
368,TRBRajaa,"People who are crazy enough to think they can change the world are the ones who actually DO ! Love our Armed Forces,Nature,Space,Archeology, Photography.DMK MLA","Mannargudi, Tamil Nadu, India",996,89789,38225,5,#NewZealand considers phasing out legal sale of #tobacco to those born after 2004 ! #StopSmoking #SmokingKills  https://t.co/LuEF65kotJ,"['NewZealand', 'tobacco', 'StopSmoking', 'SmokingKills']"
369,nicoims,Kommunikationsverantwortlicher bei Swiss Association for Smoking Prevention - AT Schweiz @PraeventTabacum / Politik - Geschichte - Oper - Öffentliche Gesundheit,"Bern, Schweiz",161,30,35,0,"‼️ Verkauf von #Zigaretten 2020 in der #Schweiz explodiert. Jener stieg von 8,9 Mrd. Stück im Jahr 2019 auf 9,3 Mrd… https://t.co/eEFaiVWSgl","['Zigaretten', 'Schweiz']"
370,PraeventTabacum,Hier twittert das at-Team Infos und News zur Tabakprävention und Tabakpolitik,"Bern, Schweiz",218,191,494,2,"‼️ Verkauf von #Zigaretten 2020 in der #Schweiz explodiert. Jener stieg von 8,9 Mrd. Stück im Jahr 2019 auf 9,3 Mrd… https://t.co/eEFaiVWSgl","['Zigaretten', 'Schweiz']"
371,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"If you’re ready to quit smoking, message me for a free consultation 😊 #quitsmoking #quittingsmoking #stopsmoking… https://t.co/uQy1Ee6yVA","['quitsmoking', 'quittingsmoking', 'stopsmoking']"
372,WyreHypno,"Using hypnotherapy, EFT and EMDR to help people make positive changes in their lives. Based in Lancashire #hypnotherapy, #EFT, # EMDR",United Kingdom,190,87,34,1,"If you’re ready to quit smoking, message me for a free consultation 😊 #quitsmoking #quittingsmoking #stopsmoking… https://t.co/uQy1Ee6yVA","['quitsmoking', 'quittingsmoking', 'stopsmoking']"
373,publichealthni,We are the regional organisation in Northern Ireland for health improvement and health protection. Account not monitored 24/7. http://bit.ly/twppha,Northern Ireland,702,29305,6682,0,Do you want to quit smoking? We can help. For information on the support available visit https://t.co/WVQDGQync3… https://t.co/fTT3L0DeuG,[]
374,realnewtonking,"I target to help brands, businesses and companies TELL, SELL AND MULTIPLY. I am commited to spreading Wisdom worldwide!","Lagos, Nigeria",170,384,939,0,"Now they are clapping, very soon they will start dancing. 

Stop any thing smoking, it's not good for your health.… https://t.co/ntabaAJZYs",[]
375,LordLouisLib,Friends of Lord Louis Library,"Newport, Isle of Wight",180,160,2155,0,"Our team can offer online, app based and face to face support to #quitsmoking, lose weight or eat healthier! Get in… https://t.co/kyF94LXelV",['quitsmoking']
376,PraeventTabacum,Hier twittert das at-Team Infos und News zur Tabakprävention und Tabakpolitik,"Bern, Schweiz",218,191,494,0,"😟Esplosione delle vendite di #sigarette in #Svizzera nel 2020
In Svizzera🇨🇭le vendite di sigarette sono passate da… https://t.co/tvguTDhBQf","['sigarette', 'Svizzera']"
377,PraeventTabacum,Hier twittert das at-Team Infos und News zur Tabakprävention und Tabakpolitik,"Bern, Schweiz",218,191,494,1,"Explosion des ventes de #cigarettes en #Suisse en 2020
La vente de cigarettes est passée de 8,9 milliards de pièces… https://t.co/B56R6S6NId","['cigarettes', 'Suisse']"
378,TheAbbeyPharm,"Independent Pharmacy & Perfumery, based in Sherborne, Dorset. Stockists of Clarins and Lancome & lots of scentsational perfumes!!","Sherborne, Dorset",846,562,1966,0,"Leaving cigarettes in the past can be a challenge. It's often a case of stop, start and trial and error. Use us for… https://t.co/PvDgMIZGa1",[]
379,BeaminsterPharm,"Healthy Living Pharmacy offering health and wellbeing services in West Dorset. 

Independent and family owned. 

Serving the community since 1790.","Beaminster, Dorset",251,370,1098,0,"Leaving cigarettes in the past can be a challenge. It's often a case of stop, start and trial and error. Use us for… https://t.co/PM1tX8JbRa",[]
380,rosiecbrace,"Loving life, Love My darling partner Lee, My family and friends and volunteering with Herts fire rescue service",Hertfordshire,361,76,1857,0,Hertfordshire Fire and Rescue Service have attended fires which have started from a cigarette. The best way to redu… https://t.co/ZxBXfJFZ3m,[]
381,SannounT,Nuclear physician and co,,26,8,49,0,"#fumertue
#stopsmoking https://t.co/CwdW1QoojQ","['fumertue', 'stopsmoking']"
382,Justm3x,"Ex Fraud Investigator, mother and a good person #mentalhealth #bekind ❤️#SuicideAwareness #PTSD #Lupus #SPURS #COYS #dogsarelove #lovedogs🐾 ⛔️NO DM’s please ⛔️",On my sofa ,5683,5664,40509,0,Putting my shopping in the boot and some old bastard in the car next to me is smoking and the smoke is wafting my w… https://t.co/99Yv4l3vb0,[]
383,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"Our team can offer online, app based and face to face support to #quitsmoking, lose weight or eat healthier! Get in… https://t.co/kyF94LXelV",['quitsmoking']
